Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Diet (run),Diet,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,rel_to_oxygen,ReleaseDate,create_date,version,samp_collect_device,Sample Name,source_material_id,SRA Study,StudyID (run),studyid,Acetate (run),Butyrate (run),Propionate (run)
SRR16937188,AMPLICON,463,27013464,PRJNA780023,SAMN23100990,Metagenome or environmental,15163114,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129092,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_120,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_120,DC_003_120,SRP345891,POT 039,POT 039,90.81,10.81,18.5
SRR16937189,AMPLICON,463,23085606,PRJNA780023,SAMN23100989,Metagenome or environmental,13481620,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129091,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_103,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_103,DC_003_103,SRP345891,POT 039,POT 039,60.1,10,11
SRR16937190,AMPLICON,463,22099921,PRJNA780023,SAMN23100988,Metagenome or environmental,12553433,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129090,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_097,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_097,DC_003_097,SRP345891,POT 039,POT 039,55.22,25.53,14.66
SRR16937191,AMPLICON,463,57382426,PRJNA780023,SAMN23100987,Metagenome or environmental,35059677,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129089,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_055,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_055,DC_005_055,SRP345891,POT 038,POT 038,74.74,11.92,9.17
SRR16937192,AMPLICON,463,41819155,PRJNA780023,SAMN23100986,Metagenome or environmental,28508480,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129088,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_039,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_039,DC_005_039,SRP345891,POT 038,POT 038,62.15,16.4,8.26
SRR16937193,AMPLICON,463,59942777,PRJNA780023,SAMN23100985,Metagenome or environmental,39740556,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129087,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_037,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_037,DC_005_037,SRP345891,POT 038,POT 038,122.82,12.34,9.9
SRR16937225,AMPLICON,463,35834576,PRJNA780023,SAMN23100956,Metagenome or environmental,22245847,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129055,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_065,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_065,DC_005_065,SRP345891,POT 032,POT 032,68.83,15.02,9.57
SRR16937226,AMPLICON,463,28700442,PRJNA780023,SAMN23100955,Metagenome or environmental,18126812,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129054,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_012,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_012,DC_005_012,SRP345891,POT 032,POT 032,48.28,7.64,9.22
SRR16937227,AMPLICON,463,20138550,PRJNA780023,SAMN23100954,Metagenome or environmental,11383417,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129053,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_131,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_131,DC_003_131,SRP345891,POT 032,POT 032,52.66,6.04,9.53
SRR16937228,AMPLICON,463,22108283,PRJNA780023,SAMN23100819,Metagenome or environmental,14811982,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129052,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_098,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_098,DC_01_098,SRP345891,POT 005,POT 005,105.62,4.42,7.52
SRR16937229,AMPLICON,463,28182352,PRJNA780023,SAMN23100953,Metagenome or environmental,15948657,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129051,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_108,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_108,DC_003_108,SRP345891,POT 032,POT 032,63.97,5.21,4.68
SRR16937230,AMPLICON,463,11683999,PRJNA780023,SAMN23100952,Metagenome or environmental,7888224,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129050,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_186,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_186,DC_01_186,SRP345891,POT 031,POT 031,48.57,7.75,8.81
SRR16937231,AMPLICON,463,28554147,PRJNA780023,SAMN23100951,Metagenome or environmental,19081102,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129049,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_160,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_160,DC_01_160,SRP345891,POT 031,POT 031,27.08,9.56,8.29
SRR16937232,AMPLICON,462,44053600,PRJNA780023,SAMN23100950,Metagenome or environmental,27772892,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129048,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_010,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_010,DC_005_010,SRP345891,POT 031,POT 031,66.54,13.71,8.85
SRR16937233,AMPLICON,462,30985738,PRJNA780023,SAMN23100949,Metagenome or environmental,19630004,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129047,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_002,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_002,DC_005_002,SRP345891,POT 031,POT 031,45.6,21.24,8.92
SRR16937234,AMPLICON,462,29734569,PRJNA780023,SAMN23100948,Metagenome or environmental,17600137,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129046,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_140,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_140,DC_003_140,SRP345891,POT 031,POT 031,40.9,8.58,8.01
SRR16937235,AMPLICON,463,23012832,PRJNA780023,SAMN23100947,Metagenome or environmental,15550055,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129045,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_182,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_182,DC_01_182,SRP345891,POT 030,POT 030,74.14,7.39,19.44
SRR16937236,AMPLICON,463,38649806,PRJNA780023,SAMN23100946,Metagenome or environmental,24743997,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129044,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_071,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_071,DC_005_071,SRP345891,POT 030,POT 030,40.47,8.67,3.59
SRR16937237,AMPLICON,463,56717518,PRJNA780023,SAMN23100945,Metagenome or environmental,35769896,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129043,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_059,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_059,DC_005_059,SRP345891,POT 030,POT 030,94.66,20.53,11.84
SRR16937238,AMPLICON,463,34103963,PRJNA780023,SAMN23100944,Metagenome or environmental,19345018,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129042,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_130,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_130,DC_003_130,SRP345891,POT 030,POT 030,41.52,9.88,13.36
SRR16937239,AMPLICON,463,23646972,PRJNA780023,SAMN23100818,Metagenome or environmental,15296562,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129041,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_038,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_038,DC_01_038,SRP345891,POT 005,POT 005,106.91,5.59,5.29
SRR16937240,AMPLICON,463,25934274,PRJNA780023,SAMN23100943,Metagenome or environmental,14838425,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129040,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_104,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_104,DC_003_104,SRP345891,POT 030,POT 030,33,7.47,6.41
SRR16937241,AMPLICON,463,26978583,PRJNA780023,SAMN23100942,Metagenome or environmental,18254081,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129039,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_190,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_190,DC_01_190,SRP345891,POT 029,POT 029,66.44,20.87,10.22
SRR16937242,AMPLICON,463,28382442,PRJNA780023,SAMN23100941,Metagenome or environmental,19120442,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129038,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_189,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_189,DC_01_189,SRP345891,POT 029,POT 029,66.82,9.49,15.41
SRR16937243,AMPLICON,463,10782749,PRJNA780023,SAMN23100940,Metagenome or environmental,7292975,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129037,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_177,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_177,DC_01_177,SRP345891,POT 029,POT 029,60.2,9.06,8.3
SRR16937244,AMPLICON,463,25373392,PRJNA780023,SAMN23100939,Metagenome or environmental,16212105,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129036,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_073,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_073,DC_005_073,SRP345891,POT 029,POT 029,62.4,7.7,11.7
SRR16937245,AMPLICON,463,44403139,PRJNA780023,SAMN23100938,Metagenome or environmental,29693174,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129035,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_014,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:30:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_014,DC_005_014,SRP345891,POT 029,POT 029,32.27,5.6,8.27
SRR16937246,AMPLICON,463,24529764,PRJNA780023,SAMN23100937,Metagenome or environmental,16573363,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129034,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_181,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_181,DC_01_181,SRP345891,POT 028,POT 028,52.31,5.41,6.77
SRR16937247,AMPLICON,463,11460926,PRJNA780023,SAMN23100936,Metagenome or environmental,7809597,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129033,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_167,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_167,DC_01_167,SRP345891,POT 028,POT 028,95.96,6.4,11.66
SRR16937248,AMPLICON,463,16508260,PRJNA780023,SAMN23100935,Metagenome or environmental,11253615,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129032,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_140,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_140,DC_01_140,SRP345891,POT 028,POT 028,47.11,13.51,14.22
SRR16937249,AMPLICON,463,36546602,PRJNA780023,SAMN23100934,Metagenome or environmental,22890747,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129031,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_072,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_072,DC_005_072,SRP345891,POT 028,POT 028,44.69,9.65,7.43
SRR16937250,AMPLICON,463,16627025,PRJNA780023,SAMN23100817,Metagenome or environmental,11182023,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129030,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_117,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_117,DC_01_117,SRP345891,POT 003,POT 003,87.56,28.81,15.8
SRR16937251,AMPLICON,463,46900137,PRJNA780023,SAMN23100933,Metagenome or environmental,29442473,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129029,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_009,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:31:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_009,DC_005_009,SRP345891,POT 028,POT 028,32.23,11.31,5.01
SRR16937252,AMPLICON,463,19698991,PRJNA780023,SAMN23100932,Metagenome or environmental,13196330,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129028,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_172,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_172,DC_01_172,SRP345891,POT 027,POT 027,60.22,9.94,7.37
SRR16937253,AMPLICON,463,26233031,PRJNA780023,SAMN23100931,Metagenome or environmental,17583971,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129027,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_164,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_164,DC_01_164,SRP345891,POT 027,POT 027,55.48,10.83,8.57
SRR16937254,AMPLICON,463,25126445,PRJNA780023,SAMN23100930,Metagenome or environmental,16725682,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129026,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_152,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_152,DC_01_152,SRP345891,POT 027,POT 027,92.73,12.33,12.53
SRR16937255,AMPLICON,463,69615911,PRJNA780023,SAMN23100929,Metagenome or environmental,45330824,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129025,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_032,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_032,DC_005_032,SRP345891,POT 027,POT 027,34.42,16.52,6.34
SRR16937256,AMPLICON,462,22318829,PRJNA780023,SAMN23100928,Metagenome or environmental,12797924,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129024,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_128,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_128,DC_003_128,SRP345891,POT 027,POT 027,90.66,18.5,7.9
SRR16937257,AMPLICON,463,23609240,PRJNA780023,SAMN23100927,Metagenome or environmental,15626896,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129023,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_175,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_175,DC_01_175,SRP345891,POT 026,POT 026,77.67,8.24,14.26
SRR16937258,AMPLICON,463,21804321,PRJNA780023,SAMN23100926,Metagenome or environmental,15129108,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129022,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_143,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_143,DC_01_143,SRP345891,POT 026,POT 026,50,8.65,6.84
SRR16937259,AMPLICON,463,22387801,PRJNA780023,SAMN23100925,Metagenome or environmental,15350019,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129021,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_139,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_139,DC_01_139,SRP345891,POT 026,POT 026,84.15,7.29,7.39
