"X"	"SRR2467276"	"SRR2467277"	"SRR2467280"	"SRR2467281"	"SRR2467283"	"SRR2467284"	"SRR2467286"	"SRR2467287"	"SRR2467291"	"SRR2467294"	"SRR2467295"	"SRR2467296"	"SRR2467298"	"SRR2467299"	"SRR2467301"	"SRR2467302"	"SRR2467304"	"SRR2467305"	"SRR2467307"	"SRR2467308"	"SRR2467310"	"SRR2467311"	"SRR2467313"	"SRR2467314"	"SRR2467316"	"SRR2467317"	"SRR2467319"	"SRR2467320"	"SRR2467321"	"SRR2467323"	"SRR2467325"	"SRR2467326"	"SRR2467327"	"SRR2467329"	"SRR2467331"	"SRR2467332"	"SRR2467334"	"SRR2467335"	"SRR2467336"	"SRR2467338"
"RS-GCF-010509575.1-NZ-CP048437.1"	0	0	0	0	1.0939659143252	1.32890365448505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18370607028754	0	0	0	0	0	0	0.701549254603917	0.435860825129631	0	0	0	0	0.249156084230831	0
"RS-GCF-010604065.1-NZ-JAABLF010000019.1"	0	0	0	0	0	0	0	0	0	0.30230708035004	0.282899229343479	0	0.160956541733732	0.356468861396519	0	0	0.143884892086331	0.341815419673376	0	0	0	0	0	0	0	0	0	0	0	0.138773244518457	0	0	0	0	0	0	0	0	0	0
"RS-GCF-011405655.1-NZ-AP022829.1"	0	0	0	0	0.0690925840626439	0	0.0929848124806282	0	0	0	0	0	0	0	0	0	0	0	0	0.111537984880406	0.102535421327368	0.13305455236647	0	0	0	0	0.0149543891132047	0	0	0	0.121893410983951	0.0633178556352891	0	0	0	0	0.0380112513303938	0	0	0
"RS-GCF-013299995.1-NZ-JAAINE010000179.1"	0	0.41679373792823	0.15896764540864	0	0	0.214969708813758	0	0.536114631055658	0	0	0	0.675168792198049	0	0	0	0	0	0.93049753133308	0	0	0	0.342140277513781	0	0	0	0.255591054313099	0.142066696575445	0	0	0	0	0	0.993861444022216	1.09716690463666	0	0	0.190056256651969	0	0	0
"RS-GCF-013300845.1-NZ-JAAIUB010000015.1"	0	0.264308224052048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121178225205071	0.351644174111386	0	0.124213958543591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173241987558075	0	0
"RS-GCF-013301035.1-NZ-JAAIUF010000004.1"	0	0	0	0	0	0	0	0	0.766199649737303	0	0	0	0.448378937686825	0.828265883833089	0	0	0	0	0	0.309827735778907	0	0	0	0	0.0818062827225131	0.0798722044728434	0	0	0.366778058521477	0	0	0	1.03770827243496	0.541068610505749	0	0	0	0	0	0
"RS-GCF-013301115.1-NZ-JAAITR010000065.1"	0	0	0	0	0	0	0.330612666597789	0	0.251751313485114	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17266124092063	2.81810418445773	0	0.0878594249201278	1.33841782563182	1.16007272097654	0	0	0.243786821967901	0.647249190938511	0	0	0	0	0	0	0	0
"RS-GCF-013301135.1-NZ-JAAINX010000071.1"	0	0	0	0	0	0	0.185969624961256	0.22419339116873	0	0	0	0	0	0	0	0	0	0	0	0.322220845210063	0	0	0	0	0	0.119808306709265	0	0	0	0	0	0	0	0.330653039753513	0	0	0	0	0	0
"RS-GCF-013301165.1-NZ-JAAWUW010000097.1"	0.108491961731926	0.0914913083257091	0.514307088086778	0.147579693034238	0	0.478796169630643	1.03316458311809	0.789550638463788	1.0507880910683	0.636435958631663	0.282899229343479	0.328207051762941	0.195447229248103	0.366953239672887	0	0	1.83453237410072	0.958982149639195	0.522102332057083	0.235469079191969	0	0	0.297540911875383	0.0698703516807701	0.548102094240838	0	1.03933004336773	0.484806510258852	0.912869834542342	0.499583680266445	0.264102390465226	0.274377374419586	0	0	0.966334164588529	0	0.36490801277178	0.0866209937790377	0.200932325992606	0.355252664394983
"RS-GCF-013301265.1-NZ-JAAINZ010000094.1"	0	0	0.187020759304283	0.403384494293585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416544869921076	0.353197565191253	0.405236907730673	0.338658617389384	0	0	0.305417135508761	0
"RS-GCF-013301405.1-NZ-JAAIOH010000014.1"	0.562185619883618	0	3.10454460445109	1.2396694214876	1.03638876093966	0.918506937658784	0	0	0	0	0.995024875621891	0.90960240060015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203765588067487	1.19344990285873	0	0	0	0	1.67549875311721	1.03070013988073	0	0	0	0
"RS-GCF-013301545.1-NZ-JAAIOO010000074.1"	0.552322714271624	0.599776354579648	0	0.275482093663912	0	0.214969708813758	0.22729620828598	0	0	0	0	0	0.160956541733732	0	0	0	0.476618705035971	0.151917964299278	0.261051166028542	0.223075969760813	0	0	0	0.295008151541029	0.237238219895288	0.431309904153355	0.523403618962165	0.207774218682365	0.383079305566876	0.185030992691276	0.426626938443827	0.401013085690165	0	0	0.35068578553616	0.22822645954502	0.159647255587654	0.110244901173321	0	0
"RS-GCF-013302095.1-NZ-JAAIPN010000122.1"	0	0	0	0	0	0	0	0	0	0	0	0.375093773443361	0	0	0	0	0	0	0.304559693699965	0	0.344891871737509	0.294620794525756	0.612584230331671	0.287244779132055	0	0	0	0	0	0	0.0541748493262003	0	0.182695118386437	0.338167881566093	0	0	0.258476509046678	0	0	0
"RS-GCF-013302255.1-NZ-JAAIPS010000119.1"	0.11835486734392	0	0	0	0	0	0.268622791610704	0.0779803099717321	0	0.270485282418457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269179004037685	0.450177473811791	0.146711223408591	0.19428254232584	0	0.0984944420993387	0	0	0	0	0	0	0.249156084230831	0.159501196258972
"RS-GCF-013302845.1-NZ-JAAIQT010000087.1"	0	0	0	0.314836678473042	0.944265315522801	0.420168067226891	1.41543547887178	0.204698313675797	0	0.190930787589499	0.536533021168666	1.72543135783946	0.241434812600598	0	0.0936134803411691	0	1.71762589928058	0.246866691986327	0.661329620605639	1.09059362994175	0.866890380313199	0.826839003991637	0.901373938916601	1.0946355096654	0.409031413612565	0.143769968051118	0.508449229848961	0.839754133841226	0.831363599315348	0.777130169303358	0.683957472743279	0.436189672154214	0.643086816720257	0.638761554069287	2.75093516209476	2.32643745858794	0.935076782727687	0.622096228049453	0.546535926699887	0
"RS-GCF-013304735.1-NZ-JAAITI010000084.1"	0.11835486734392	0.742096167530751	0	0.334513970877607	0.437586365730078	0	0.557908874883769	0.292426162393996	0	0.127287191726333	0	0.778319579894974	0.367900666819959	0.377437617949256	0	0	0.170863309352518	0	0	0	0.652498135719612	1.36856111005512	0	0	0.278141361256544	0.319488817891374	0	0	0.342326187953378	0.277546489036914	0.433398794609602	0.140706345856198	0.358082432037416	0.631246712256707	0	0	0.296487760377072	0.299236160327585	0	0
"RS-GCF-013305105.1-NZ-JABMIC010000078.1"	0	0	0	0	0	0	0	0	0	0.111376292760541	0.185347770949176	0.103150787696924	0	0	0	0	0.296762589928058	0	0	0	0	0	0	0	0.343586387434555	0.383386581469649	0.0448631673396142	0.0865725911176522	0	0	0.216699397304801	0.267342057126776	0	0	0	0	0	0	0	0
"RS-GCF-013305115.1-NZ-JAAITW010000095.1"	0.325475885195779	0	0	0	0	0.312683212820012	0	0	0	0	0	0	0	0	0	0	0	0	0.16533240515141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701371571072319	0	0	0	0.313454428548465	0.210251576886827
"RS-GCF-014287815.1-NZ-JACOOQ010000033.1"	0	0	0	0.698543880362062	0	0	0	0	0.317425569176883	0.413683373110581	0	0	0.264428604276845	0	0	0.59274399591211	0	0	0	0	0.23303504847129	0.13305455236647	0	0	0	0.175718849840256	0	0	0.676501752384057	0.166527893422148	0.548520349427778	0.175882932320248	0	0	0	0	0	0.165367351759981	0	0
"RS-GCF-015546785.1-NZ-JADMTX010000103.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124817973788225	0.163515585079203	0	0	0	0	0	0	0	0	0	0	0	0	0.220066835112886	0.212785641594967	0	0	0	0	0	0	0	0	0	0
"RS-GCF-015547935.1-NZ-JADMWC010000052.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321963104768535	0.594869252695501	0	0	0	0	0.31086387434555	0.151757188498403	0	0	0.326024940907979	0	0.419855082278052	0.569860700717602	0	0	0	0	0	0	0	0
"RS-GCF-015548425.1-NZ-JADMWX010000060.1"	0	0	0	0	0	0	0	0.146213081196998	0	0	0	0	0	0.429859509331097	0	0	0	0	0	0	0	0	0	0	0.286321989528796	0.447284345047923	0	0	0	0	0.155752691812826	0.147741663149008	0	0	0	0	0	0	0	0
"RS-GCF-015549395.1-NZ-JADMYU010000055.1"	0	0	0	0	0	0.12702755520813	0	0	0	0.143198090692124	0	0	0.137962750057484	0.125812539316419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0896568587496944	0	1.05640956186091	0.506542845082313	0	0	1.26246882793017	0.603695796215858	0	0	0	0
"RS-GCF-015554785.1-NZ-JADNJF010000075.1"	0.552322714271624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323741007194245	0.712115457652867	0	0	0	0	0.621335433622123	0.318298268767953	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220489802346641	0	0.137751033132749
"RS-GCF-015555015.1-NZ-JADNJR010000046.1"	0	0	0.215073873199925	0.501770956316411	0	0.234512409615009	0	0	0	0	0	0.178169542385596	0.52885720855369	0	0	0	0.620503597122302	0.379794910748196	0.226244343891403	0.285041516916594	0	0	0	0	0.417212041884817	0	0.366382533273516	0.519435546705913	0	0	0	0	0.482315112540193	0.330653039753513	0.561097256857855	0	0	0	0	0
"RS-GCF-015555125.1-NZ-JADNJY010000016.1"	0	0	0	0	0	0	0.0826531666494473	0.0487376937323326	0	0	0	0	0	0	0	0	0	0	0	0	1.98545861297539	1.42558448964075	3.92053907412269	2.13492741246798	0.572643979057592	0.383386581469649	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-015556345.1-NZ-JADNMF010000011.1"	0	0	0.0841593416869272	0.0393545848091303	0	0	0	0	0	0	0	0	0.0344906875143711	0.0419375131054728	0	0	0.818345323741007	0.50322825674136	0.696136442742778	1.49956624116991	0	0	0.332545725037193	0.815154102942318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249156084230831	0.159501196258972
"RS-GCF-015556945.1-NZ-JADNNH010000048.1"	0	0	0	0	0.414555504375864	0.459253468829392	0	0	0	0	0	0	0	0	0	0	0	0	0.261051166028542	0.855124550749783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-015558785.1-NZ-JADMOP010000030.1"	0.177532301015879	0.447290840703466	0	0.0590318772136954	0	0	0	0	0	0	0	0.346961740435109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6357790119848	0.713909972195085	0	0	0.144442755055496	0.196865894952358	0	0
"RS-GCF-015668345.1-NZ-JADPFK010000119.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130890052356021	0	0	0	0	0	0	0.598001969888842	0	0	0	0	1.12513303937966	0.149618080163792	0	0
"RS-GCF-015668575.1-NZ-JADPFU010000069.1"	0.858072788243417	0.447290840703466	0.467551898260707	0	0	0	0	0	0.120402802101576	0	0	0	0	0	2.30913251508217	2.29943791517629	0	0	1.53150017403411	0	0	0	0	0	0	0	0	0	0	0.249791840133222	0	0	0	0	0	0	0.630986772084537	0	0.249156084230831	0
"RS-GCF-015669355.1-NZ-JADPAB010000092.1"	0	0.3354681305276	0	0	0	0	0	0	0.153239929947461	0.20684168655529	0	0	0	0	0	0	0.233812949640288	0.645651348271933	0	0	0.260999254287845	0.617753278844326	0	0.178557565406413	0	0	0.194407058471661	0.294346809800017	0	0	0	0	0	0	0.124688279301746	0.368107192814548	0	0	0	0
"RS-GCF-015670795.1-NZ-JADPCJ010000051.1"	0	0	0	0	0.264854905573468	0.469024819230018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31431767337808	1.28302604067668	0	0.822917475351293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-016103195.1-NZ-JAEDZY010000010.1"	0	0.0406628037003151	0	0	0	0	0.134311395805352	0	0	0	0	0	0	0	0	0	0	0	0.252349460494257	0.322220845210063	0.149142431021626	0	0	0	0	0	0	0.0432862955588261	0	0	0	0	0	0	0	0	0.167249505853733	0.440979604693283	0.104484809516155	0
"RS-GCF-016117715.1-NZ-CP065872.1--5"	0	0	0	0	0	0	0	0	0	0	0.156082333430885	0.215678919729933	0.0804782708668659	0.0629062696582093	0	0	0	0	0	0	0	0	0.0962632361949768	0.0310534896358978	0	0	0	0	0.0733556117042954	0	0	0	0	0	0	0	0	0	0.160745860794085	0.181251359385195
"RS-GCF-016766915.1-NZ-CP068488.1--7"	0	0	1.16887974565177	0	2.55642561031783	0.771936681649404	1.51875193718359	0	0	0	0.517022729489806	0.168792198049512	0.356403770981835	0.807297127280352	0.239234449760766	0	0.998201438848921	0.389289783516901	0	0	0	0	0	0	0.343586387434555	0.103833865814696	0	0.225088736905896	0	0	0	0	3.74159602455422	3.36664913203577	0.841645885286783	0.596333652359567	0	0	0	0
"RS-GCF-016888565.1-NZ-JAFEKK010000002.1"	0	0	0	0	0	0	0.413265833247236	0.185203236182864	0	0	0	0	0	0	0.239234449760766	0.327031170158406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077930174563591	0.242950747257601	0	0	0	0
"RS-GCF-017377615.1-NZ-JAFREG010000017.1"	0.384653318867738	0.294805326827285	0.336637366747709	0	0	0.224741059214383	0.557908874883769	0.331416317379862	0.175131348511384	0	0	0	0	0	0	0	1.81654676258993	1.11090011393847	0.46119039331709	0.879910769612096	0.372856077554064	1.05493252233416	0.560077010588956	0.520145951401289	0	0	0.134589502018843	0.0952298502294174	0.114108729317793	0	0	0	0	0	0	0	0.212863007450205	0.228364438144736	0	0
"RS-GCF-017377625.1-NZ-JAFREH010000038.1"	0.384653318867738	0	0.486253974191135	0	0	0	0	0	0.755253940455341	0.668257756563246	0	0	0	0	0	0	2.90467625899281	4.00683630839347	0	0.359400173503532	0	0	0	0	0	0	0.12711230746224	0.21643147779413	0.350476811476078	0.582847626977519	2.58007719916029	3.64429435767553	0	0	0.561097256857855	0.647868659353604	1.84734681465714	0.874084573588471	0	0
"RS-GCF-017968825.1-NZ-CP072874.1"	0	0	0	0	0	0	0	0	0	0	0	0.234433608402101	0	0.157265674145523	0	0	0	0	0	0	0	0	0	0	0.597185863874346	0.351437699680511	0	0	0	0	0	0	0	0	0	0	0	0	0.546535926699887	0.514753860653955
"RS-GCF-017968825.1-NZ-CP072874.1--4"	0	0	0	0	0	0	0	0	0	0	0.380450687737782	0	0.40239135433433	0.356468861396519	0	0	0	0	0	0	0	0	0	0	0.220876963350785	0.231629392971246	0	0	0	0	0	0	0	0	0	0	0	0	0.41793923806462	0.29725222939172
"RS-GCF-018140635.1-NZ-CP073280.1--3"	0.364927507643752	0.426959438853309	0	0.816607634789453	0	0.224741059214383	0.382270895753694	0.428891704844527	0.240805604203152	0.222752585521082	0.692615354599551	0.843960990247562	0.735801333639917	0.838750262109457	0	0	0.440647482014388	0.626661602734523	0.382875043508528	0.830338331887471	3.33706189410887	3.90610150161566	0.341296928327645	0.993711668348731	0.392670157068063	0.383386581469649	0.426200089726335	0.839754133841226	0.847664846360747	0.444074382459062	1.19184668517641	0.921626565358098	0.657702426191172	0.556098294130908	0.335099750623441	0.368107192814548	0	0	0.273267963349944	0
"RS-GCF-018140635.1-NZ-CP073280.1--6"	0	0	0	0.255804801259347	0	0.341997264021888	0.392602541584875	0	0.273642732049037	0.270485282418457	0.3219198127012	0.496999249812453	0.21844102092435	0.11532816104005	0.124817973788225	0.112416964741952	0.494604316546763	0.674135966578048	0	0.322220845210063	0	0	0.350048131618098	0.861734337396165	0.425392670157068	0.311501597444089	1.13653357260356	1.10812916630595	0.709104246474855	0.296049588306041	0.501117356267353	0.337695230054875	0.365390236772873	0.353197565191253	0	0	0.372510263037859	0.629970863847547	0	0
"RS-GCF-018140635.1-NZ-CP073280.1--7"	0	0.203314018501576	0	0.275482093663912	0	0	0	0	0	0	0	0	0.114968958381237	0.146781295869155	0	0.102197240674502	0	0	0	0	0.484712900820283	0.617753278844326	0	0	0.130890052356021	0.119808306709265	0.381336922386721	0.441520214700026	0	0	0.595923342588203	0.619107921767272	0	0	0.311720698254364	0.427004343664875	0.136840504789418	0.149618080163792	0	0
"RS-GCF-018140635.1-NZ-CP073280.1--8"	0	0	0	0.452577725304998	0	0	0	0	0	0	0	0	0	0	0	0	0.242805755395683	0.341815419673376	0	0	0	0	0	0	0	0.199680511182109	0	0	0	0	0	0	0	0	0.25716957605985	0.316572185820511	0	0	0.0884102234367465	0
"RS-GCF-018279895.1-NZ-CP042285.1--7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116906474820144	0.123433345993164	0	0	0	0	0	0	0.171793193717277	0.0479233226837061	0	0	0	0	0.528204780930453	0.302518643590826	0	0	0	0	0	0	0	0
"RS-GCF-018326305.1-NZ-AP023415.1--2"	0.0887661505079396	0	0	0	4.23767848917549	0.713308579245652	0	0	0	0.0795544948289578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186929863915059	0.138516145788243	0	0	0	0	0	0	0.101309226932668	0.287123610395347	0	0	0	0
"RS-GCF-018408575.1-NZ-AP023418.1--2"	0	0	0	0	0	0	0	0	0	0	0	0.168792198049512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216838642141469	0.311661328023548	0	0	0	0	0	0	0.1714463840399	0	0	0	0	0
"RS-GCF-018784225.1-NZ-WQOA01000013.1"	0.0690403392839531	0	0.0841593416869272	0.295159386068477	0	0	0.371939249922513	0.22419339116873	0	0	0.136572041752024	0.0468867216804201	0	0	0.208029956313709	0.0817577925396014	0.179856115107914	0	0.0957187608771319	0	0	0	0	0.170794192997438	0.31086387434555	0.23961661341853	0.0448631673396142	0.129858886676478	0.0978074822723938	0.138773244518457	0.738132322069479	0.851273392429999	0	0	0	0	0	0.456728876289472	0.160745860794085	0.377002827521206
"RS-GCF-018785195.1-NZ-WQPJ01000023.1"	0	0	0	0.560802833530106	0.725472132657761	0.508110220832519	0	0.136465542450531	0	0	0	0.421980495123781	0.31041618762934	0.325015726567415	0.520074890784273	0.899335717935616	0	0	0.226244343891403	0	0	0	0.315043318456288	0.248427917087183	0.204515706806283	0.583067092651757	0.171975474801854	0	0	0	0.338592808288752	0.112565076684958	0	0	0.397443890274314	0	0.577771020221986	0.669344042838019	0	0
"RS-GCF-018785995.1-NZ-WQQU01000001.1"	2.2092908570865	0.233811121276812	0	0	0	0	0.0723215208182664	0	0	0	0.458491854453224	0.215678919729933	0	0	0	0	0	0	0	0	1.66853094705444	1.7107013875689	0	0	1.17801047120419	0.391373801916933	0	0	0	0	0	0	0.299619994153756	0.247989779815135	0	0	3.185342861487	3.51208756595007	0.305417135508761	0.391502936272022
"RS-GCF-018918345.1-NZ-JAHLQI010000017.1"	0	0.213479719426654	0	0	0.414555504375864	0.156341606410006	0	0	0	0	0	0	0	0	0	0	0	0	0.0696136442742778	0.0619655471557814	0	0	0	0	0.204515706806283	1.05431309904153	0	0	0.0570543646588964	0.0277546489036914	0	0	0	0	0	0	0	0	0	0
"RS-GCF-019041655.1-NZ-JAHPXT010000088.1"	0.0887661505079396	0.0203314018501576	0.448849822330279	0.0983864620228257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113122171945701	0.247862188623126	0	0	0	0	0	0	6.37056976222521	3.47156090381785	0	0	0	0	0	0	0	0	0.433328265166489	0.251988345539019	0	0
"RS-GCF-019052365.1-NZ-JAHQUY010000121.1"	0	0	0	0	0	0	1.49808864552123	2.65133053903889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77519633507853	1.16613418530351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-019127485.1-NZ-JAHOER010000154.1"	0	0	9.64092014213578	31.2475403384494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6929754058833	5.89429420720655
"RS-GCF-019130915.1-NZ-JAHOLF010000125.1"	1.1736857678272	0.0914913083257091	1.59902749205162	0.118063754427391	1.30124366651313	0.859878835255032	2.25229879119744	0	0.788091068301226	1.59108989657916	0.770656521314994	0.553263315828957	2.93170843872155	4.06793877123087	2.23632203037237	2.61624936126725	2.13129496402878	2.53513102924421	2.70623042116255	1.85896641467344	1.53803131991051	0.874358486979662	1.54896298241008	0.357115130812825	0.662630890052356	0	1.49543891132047	1.05618561163536	0.399380552612275	0.351558886113424	0	0.0351765864640495	17.5460391698334	17.599759525062	2.27556109725686	1.89207097106677	7.10050174851756	7.83526261910387	1.51101109146439	1.04400783005873
"RS-GCF-019131775.1-NZ-JAHOMZ010000080.1"	0.315612979583785	0	0	0	0	0	0	0.19495077492933	0	0	31.8700614574188	5.09189797449362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210411471321696	2.84178752852831	0	0	3.52837164443016	4.35003262524469
"RS-GCF-900106845.1-NZ-LT629849.1"	0	0	0	0	0	0.0586281024037522	0.134311395805352	0.136465542450531	0.218914185639229	0	0	0	0.988733042078639	0	1.02974828375286	1.52273888605008	0.134892086330935	0	0.652627915071354	0	0	0	0.945129955368863	0.846207592578216	0	0	1.12157918349035	0	0.228217458635586	0	0.501117356267353	0	0.760011692487577	0.127752310813857	0	0	0	0	0	0
"RS-GCF-900209925.1-NZ-LT907978.1--4"	0.157806489791893	0.182982616651418	0	0.068870523415978	0.99032703823123	0.175884307211257	0	0	0.142294220665499	0	0.146327187591454	0.121905476369092	0	0	0	0	0.45863309352518	0.246866691986327	0.0870170553428472	0.185896641467344	0	0	0.350048131618098	1.01700178557565	0	0	0	0	0.187464341022088	0	0	0	0	0	0	0	0	0	0.120559395595563	0
"RS-GCF-900217715.1-NZ-OBMS01000001.1"	3.11667817338988	0.630273457354885	0.766785113147559	0.0885478158205431	1.17457392906495	2.18878248974008	5.22781279057754	0.41914416609806	0.733362521891418	1.67064439140811	0.419471271095503	0.300075018754689	0.448378937686825	0.545187670371147	0	0	1.51978417266187	1.08241549563236	0	0.73119345643822	1.23974645786726	2.2714312868276	3.90303666754179	4.78223740392827	1.83246073298429	1.05431309904153	0.934649319575295	2.4153752921825	0.546091776020866	0.518086779535572	0	0	0	0	0.0935162094763092	0	2.30348183062186	3.338845578392	1.94502491560842	1.00775755818169
"RS-GCF-900624755.1-NZ-UYXI01000001.1"	0.0887661505079396	0	0.177669721339069	0.108225108225108	0	0	0.0826531666494473	0	0	0	0.097551458394303	0	0.0804782708668659	0.11532816104005	0.156022467235282	0.112416964741952	0	0	0	0	0	0.0570233795856301	0	0	0	0	0	0	0.0652049881815959	0	0	0.112565076684958	0	0	0	0	0	0	0.0964475164764507	0.152251141883564
"RS-GCF-900624775.1-NZ-UYXH01000026.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13122171945701	2.09443549386541	0	0	0	0	0.359947643979058	0.207667731629393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-902167665.1-NZ-CABHNA010000090.1"	0.769306637735477	1.51468943783674	0.243126987095568	0	1.31275909719023	0.938049638460035	1.90102283293729	0	0.634851138353765	0.652346857597454	0	0.76894223555889	0.252931708438722	0.230656322080101	0	0	0.350719424460432	0.275351310292442	0.574312565262792	0.408972611228157	0	0	0.332545725037193	0.326061641176927	0.760798429319372	0.694888178913738	1.09914759982055	1.28127434854125	0.839514222838047	0.508835229901008	0.237014965802126	0.211059518784297	0.226541946799182	0	1.64432668329177	0	0.570168769955907	0.244113709740924	0.434013824144028	0.304502283767128
"RS-GCF-902364275.1-NZ-CABJDF010000002.1"	0	0.630273457354885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.764388489208633	1.02544625902013	3.70692655760529	5.18031974222332	0	0	0	0	0.801701570680628	0.18370607028754	0	0	1.31225038715462	1.08243130724396	0.893885013882305	1.19600393977768	0	0	0	0	0.212863007450205	0	0	0
"RS-GCF-902364815.1-NZ-CABJFJ010000001.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545511221945137	0.588971508503276	0.425726014900411	0.826836758799905	0	0
"RS-GCF-902388275.1-NZ-LR699017.1--2"	0.769306637735477	0.274473924977127	3.67495792032916	0	0.944265315522801	1.80769982411569	0	1.70581928063164	0	0	2.28270412642669	2.30682670667667	0.505863416877443	0.314531348291046	0	0.255493101686254	1.17805755395683	1.158374477782	0	0	0.857568978374348	5.98745485649116	0	0.43474885490257	0.294502617801047	0	0.717810677433827	2.32880270106484	0.652049881815959	0.841891016745305	0.731360465903704	0.555790066131983	1.71002630809705	3.18629292853385	0.553304239401496	0.684679378635059	0.144442755055496	0	0	0.16675125063438
"RS-GCF-902388275.1-NZ-LR699017.1--6"	0	0	0	0	0.414555504375864	0.429939417627516	0	0	0	0	0.63408447956297	0.553263315828957	0	0	0	0	0	0	0.339366515837104	0.743586565869377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218204488778055	0.176691452550983	0	0	0	0.181251359385195
"RS-GCF-902497415.1-NZ-LR700063.1"	1.01587927803531	1.1487242045339	1.1875818215822	0.826446280991736	0	0	0.258291145779523	0	1.83887915936953	1.43198090692124	0.536533021168666	0	0	0	0	0	0.863309352517986	0.788074439802507	0	0	0	0	0.673842653364838	0	0	0	0	0	0.30972369386258	1.15644370432047	0	0	0	0	0.600062344139651	0	0	1.51980470903221	0	0
"RS-GCF-902497425.1-NZ-CABVEJ010000001.1"	0	0	0	0	0	0	0	0.292426162393996	0	0.175019888623707	0	0	0	0	0	0	0.377697841726619	0.351310292442081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574247220790694	1.14793979017789	0	0	0
"RS-GCF-902497425.1-NZ-CABVEJ010000002.1"	0	0	0.43014774639985	0.432900432900433	0.667894979272225	0.791479382450655	0	0	0	1.00238663484487	0	0	0.195447229248103	0.11532816104005	0	0	0.224820143884892	0.227876946448918	0	0	0	0	0	0	0	0.207667731629393	0	0	0	0	0	0.112565076684958	0	0	0.218204488778055	0.23558860340131	0.402919264102174	0.330734703519962	0	0
"RS-GCF-902497425.1-NZ-CABVEJ010000002.1--2"	0.246572640299832	0.142319812951103	0	0	0	0	0.144643041636533	0	0	0	0.438981562774364	0.412603150787697	0	0	0	0	0	0	0	0	0	0	0.201277675680406	0.357115130812825	0	0	0.807537012113055	1.22933079387066	0	0	0	0	1.79041216018708	1.14225595551214	0.506546134663342	0.346020761245675	0	0	0	0
"RS-GCF-902497435.1-NZ-CABVEM010000006.1"	0	0	0.0935103796521414	0.324675324675325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191693290734824	0	0	0	0	0	0	0	0	0.109102244389027	0.191415740263565	0	0	0	0
"RS-GCF-910576095.1-NZ-CAJTHI010000031.1"	0	0	0	0	0	0	0.206632916623618	0	0	0.397772474144789	0	0	0.275925500114969	0.230656322080101	0	0	0	0	0	0	0	0.104542862573655	0	0	0	0	0	0	0	0	0	0.196988884198677	0	0	0	0.301847898107929	0	0	0.200932325992606	0
